Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,3.653000139191302,3.028851737976074,6.4393783430119,0.6625589500572329,-0.4931758087864309,9,intermediate_model,6
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Random Forest,Random Forest,,3.808977729326717,2.859568222184632,6.20419740437355,0.6319448693613232,-0.542591838137708,8,intermediate_model,6
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_7.0,7.0,3.8359351339039742,2.8851782832585324,6.02198936566241,0.6134179979377137,-0.47636975756019906,8,intermediate_model,5
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_7.0,7.0,3.6734400403041847,3.082630639042414,6.55858453664071,0.6454764963539883,-0.1364482491276545,10,intermediate_model,4
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_14.0,14.0,3.825972806777452,3.0871771685282385,6.45369703685279,0.6298461302385194,0.13259564215066644,12,intermediate_model,4
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Decision Tree,Decision Tree,,4.211166509693742,2.9661302417153856,6.520353038250069,0.5501157006171131,1.1438846288864208,12,intermediate_model,4
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,4.549267850145215,3.6960423931385735,7.73312623300362,0.4749761589221968,4.600523313071714,16,intermediate_model,2
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,4.564014154560213,3.5571849633615917,7.57132048569042,0.4527407801513786,4.389310263518414,16,intermediate_model,2
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_7.0,7.0,5.172575066445169,4.417502334270071,9.439157234768281,0.2970689527402986,9.652861984575413,18,non_dominant_model,0
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,5.364023999739671,4.262132813135783,8.962618111223989,0.2724213263629559,9.433741952099597,18,non_dominant_model,0
